Time,Voltage
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.196,2.832
4.197,2.832
4.197,2.827
4.197,2.827
4.197,2.832
4.197,2.832
4.197,2.827
4.197,2.832
4.197,2.832
4.197,2.827
4.197,2.827
4.197,2.832
4.197,2.827
4.197,2.827
4.197,2.832
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.197,2.827
4.198,2.827
4.198,2.827
4.198,2.827
4.198,2.822
4.198,2.827
4.198,2.827
4.198,2.827
4.198,2.827
4.198,2.827
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.827
4.198,2.822
4.198,2.822
4.198,2.827
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.198,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.199,2.822
4.2,2.817
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.817
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.817
4.2,2.822
4.2,2.822
4.2,2.822
4.2,2.817
4.2,2.822
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.822
4.201,2.817
4.201,2.822
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.817
4.201,2.813
4.201,2.817
4.201,2.817
4.201,2.817
4.202,2.817
4.202,2.817
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.202,2.813
4.203,2.813
4.203,2.813
4.203,2.813
4.203,2.813
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.813
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.808
4.203,2.803
4.203,2.808
4.203,2.808
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.808
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.808
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.204,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.798
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.803
4.205,2.798
4.205,2.803
4.205,2.803
4.205,2.798
4.205,2.803
4.205,2.803
4.205,2.798
4.205,2.798
4.205,2.803
4.205,2.803
4.206,2.798
4.206,2.803
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.803
4.206,2.798
4.206,2.798
4.206,2.803
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.206,2.798
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.793
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.798
4.207,2.793
4.207,2.798
4.207,2.798
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.207,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.793
4.208,2.788
4.208,2.793
4.208,2.793
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.793
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.208,2.788
4.209,2.788
4.209,2.788
4.209,2.788
4.209,2.788
4.209,2.788
4.209,2.788
4.209,2.788
4.209,2.783
4.209,2.783
4.209,2.788
4.209,2.783
4.209,2.783
4.209,2.788
4.209,2.788
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.209,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.21,2.783
4.211,2.783
4.211,2.783
4.211,2.783
4.211,2.783
4.211,2.783
4.211,2.778
4.211,2.778
4.211,2.778
4.211,2.783
4.211,2.783
4.211,2.783
4.211,2.778
4.211,2.778
4.211,2.778
4.211,2.783
4.211,2.783
4.211,2.778
4.211,2.778
4.211,2.778
4.211,2.778
4.211,2.778
4.211,2.783
4.211,2.778
4.211,2.778
4.211,2.778
4.212,2.778
4.212,2.778
4.212,2.778
4.212,2.778
4.212,2.778
4.212,2.778
4.212,2.773
4.212,2.778
4.212,2.778
4.212,2.778
4.212,2.773
4.212,2.773
4.212,2.778
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.778
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.773
4.212,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.213,2.773
4.214,2.773
4.214,2.773
4.214,2.773
4.214,2.773
4.214,2.769
4.214,2.773
4.214,2.769
4.214,2.769
4.214,2.773
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.769
4.214,2.764
4.214,2.769
4.215,2.769
4.215,2.769
4.215,2.764
4.215,2.769
4.215,2.769
4.215,2.764
4.215,2.769
4.215,2.769
4.215,2.764
4.215,2.764
4.215,2.769
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.215,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.216,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.759
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.764
4.217,2.759
4.217,2.764
4.217,2.764
4.217,2.759
4.217,2.764
4.217,2.764
4.217,2.759
4.217,2.759
4.217,2.759
4.217,2.759
4.217,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.759
4.218,2.754
4.218,2.754
4.218,2.759
4.218,2.754
4.218,2.754
4.218,2.754
4.218,2.754
4.219,2.754
4.219,2.754
4.219,2.759
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.754
4.219,2.749
4.219,2.754
4.219,2.754
4.219,2.749
4.219,2.754
4.219,2.749
4.219,2.749
4.219,2.749
4.22,2.754
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.744
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.749
4.22,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.749
4.221,2.749
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.749
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.749
4.221,2.744
4.221,2.744
4.221,2.749
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.221,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.222,2.744
4.223,2.744
4.223,2.744
4.223,2.739
4.223,2.744
4.223,2.744
4.223,2.739
4.223,2.739
4.223,2.744
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.744
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.739
4.223,2.744
4.223,2.739
4.223,2.739
4.223,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.739
4.224,2.734
4.224,2.734
4.224,2.739
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.224,2.734
4.225,2.734
4.225,2.734
4.225,2.734
4.225,2.734
4.225,2.734
4.225,2.734
4.225,2.734
4.225,2.729
4.225,2.729
4.225,2.734
4.225,2.734
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.734
4.225,2.734
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.225,2.729
4.226,2.729
4.226,2.729
4.226,2.729
4.226,2.725
4.226,2.729
4.226,2.725
4.226,2.729
4.226,2.729
4.226,2.725
4.226,2.725
4.226,2.725
4.226,2.729
4.226,2.725
4.226,2.729
4.226,2.729
4.226,2.725
4.226,2.725
4.226,2.725
4.226,2.725
4.226,2.729
4.226,2.725
4.226,2.725
4.226,2.725
4.226,2.725
4.226,2.729
4.227,2.729
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.729
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.725
4.227,2.72
4.227,2.72
4.228,2.725
4.228,2.725
4.228,2.725
4.228,2.725
4.228,2.72
4.228,2.72
4.228,2.725
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.725
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.228,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.72
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.72
4.229,2.72
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.715
4.229,2.72
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.715
4.23,2.71
4.231,2.715
4.231,2.715
4.231,2.715
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.715
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.71
4.231,2.705
4.231,2.71
4.231,2.71
4.232,2.71
4.232,2.71
4.232,2.71
4.232,2.705
4.232,2.71
4.232,2.71
4.232,2.705
4.232,2.705
4.232,2.71
4.232,2.71
4.232,2.71
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.71
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.232,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.233,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.705
4.234,2.7
4.234,2.705
4.234,2.705
4.234,2.7
4.234,2.705
4.234,2.705
4.234,2.7
4.234,2.705
4.234,2.705
4.234,2.7
4.234,2.7
4.234,2.7
4.234,2.7
4.234,2.7
4.234,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.695
4.235,2.695
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.695
4.235,2.695
4.235,2.695
4.235,2.7
4.235,2.7
4.235,2.7
4.235,2.695
4.235,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.695
4.236,2.69
4.236,2.695
4.236,2.695
4.236,2.69
4.236,2.69
4.236,2.69
4.236,2.69
4.236,2.69
4.236,2.695
4.236,2.695
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.69
4.237,2.686
4.237,2.686
4.237,2.686
4.238,2.69
4.238,2.69
4.238,2.69
4.238,2.69
4.238,2.69
4.238,2.686
4.238,2.69
4.238,2.69
4.238,2.69
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.69
4.238,2.69
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.69
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.686
4.238,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.239,2.686
4.24,2.681
4.24,2.686
4.24,2.686
4.24,2.686
4.24,2.686
4.24,2.686
4.24,2.681
4.24,2.686
4.24,2.681
4.24,2.686
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.686
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.686
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.681
4.24,2.681
4.241,2.681
4.241,2.681
4.241,2.676
4.241,2.681
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.681
4.241,2.676
4.241,2.676
4.241,2.681
4.241,2.681
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.241,2.676
4.242,2.676
4.242,2.676
4.242,2.676
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.676
4.242,2.671
4.242,2.676
4.242,2.676
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.242,2.671
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.666
4.243,2.671
4.243,2.671
4.243,2.666
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.671
4.243,2.666
4.243,2.666
4.243,2.671
4.243,2.671
4.243,2.666
4.243,2.671
4.243,2.671
4.243,2.666
4.243,2.666
4.243,2.671
4.243,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.671
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.244,2.666
4.245,2.666
4.245,2.666
4.245,2.666
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.666
4.245,2.666
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.666
4.245,2.666
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.245,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.656
4.246,2.661
4.246,2.656
4.246,2.661
4.246,2.661
4.246,2.661
4.246,2.656
4.246,2.661
4.246,2.661
4.246,2.656
4.246,2.656
4.246,2.656
4.246,2.656
4.246,2.661
4.246,2.656
4.246,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.247,2.656
4.248,2.656
4.248,2.651
4.248,2.656
4.248,2.656
4.248,2.656
4.248,2.651
4.248,2.656
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.651
4.248,2.646
4.248,2.651
4.248,2.651
4.248,2.646
4.249,2.646
4.249,2.651
4.249,2.651
4.249,2.646
4.249,2.651
4.249,2.651
4.249,2.646
4.249,2.651
4.249,2.651
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.651
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.646
4.249,2.651
4.249,2.646
4.249,2.646
4.249,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.25,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.646
4.251,2.642
4.251,2.642
4.251,2.646
4.251,2.642
4.251,2.642
4.251,2.646
4.251,2.642
4.251,2.642
4.251,2.646
4.251,2.642
4.251,2.642
4.251,2.642
4.251,2.646
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.642
4.252,2.637
4.252,2.637
4.252,2.637
4.252,2.637
4.252,2.642
4.252,2.642
4.252,2.637
4.252,2.637
4.252,2.637
4.252,2.637
4.252,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.632
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.637
4.253,2.632
4.253,2.637
4.253,2.632
4.253,2.637
4.253,2.632
4.253,2.637
4.253,2.632
4.253,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.254,2.632
4.255,2.632
4.255,2.632
4.255,2.632
4.255,2.632
4.255,2.632
4.255,2.632
4.255,2.632
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.632
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.632
4.255,2.632
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.255,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.622
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.627
4.256,2.622
4.256,2.627
4.256,2.627
4.257,2.622
4.257,2.627
4.257,2.627
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.627
4.257,2.627
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.627
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.257,2.622
4.258,2.622
4.258,2.617
4.258,2.617
4.258,2.622
4.258,2.622
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.258,2.617
4.259,2.612
4.259,2.617
4.259,2.617
4.259,2.612
4.259,2.617
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.259,2.612
4.26,2.612
4.26,2.612
4.26,2.607
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.607
4.26,2.612
4.26,2.612
4.26,2.612
4.26,2.607
4.26,2.612
4.26,2.607
4.26,2.612
4.26,2.607
4.26,2.607
4.26,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.603
4.261,2.603
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.607
4.261,2.603
4.262,2.603
4.262,2.607
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.262,2.603
4.263,2.603
4.263,2.598
4.263,2.603
4.263,2.603
4.263,2.603
4.263,2.603
4.263,2.603
4.263,2.598
4.263,2.598
4.263,2.603
4.263,2.603
4.263,2.598
4.263,2.603
4.263,2.603
4.263,2.598
4.263,2.598
4.263,2.603
4.263,2.598
4.263,2.603
4.263,2.603
4.263,2.598
4.263,2.598
4.263,2.598
4.263,2.598
4.263,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.598
4.264,2.593
4.264,2.598
4.264,2.598
4.264,2.593
4.264,2.598
4.264,2.598
4.264,2.593
4.264,2.598
4.264,2.598
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
4.265,2.593
